,label,score
137,NEG,0.5168027877807617
138,NEG,0.9697293639183044
139,NEG,0.9775874018669128
140,POS,0.9209252595901489
141,POS,0.9767541885375977
142,POS,0.9926417469978333
143,POS,0.992493212223053
144,POS,0.986856997013092
145,POS,0.987007200717926
146,NEG,0.9680030345916748
147,POS,0.9927638173103333
148,POS,0.9843096733093262
149,POS,0.9909217953681946
150,NEU,0.9309964179992676
151,POS,0.9900637269020081
152,POS,0.9863545298576355
153,POS,0.9928238391876221
154,POS,0.9842602610588074
155,POS,0.8394678831100464
156,NEG,0.9166147708892822
157,POS,0.9849812984466553
158,POS,0.9921040534973145
159,NEG,0.9784132242202759
160,NEU,0.5848422646522522
161,NEG,0.9800845384597778
162,NEG,0.9826149940490723
163,POS,0.9843956232070923
164,POS,0.9889876246452332
165,POS,0.9915839433670044
166,POS,0.9926068782806396
167,POS,0.9889674782752991
168,POS,0.9915750622749329
169,NEG,0.576030433177948
170,POS,0.991171658039093
171,POS,0.9923477172851562
172,POS,0.9494717121124268
173,POS,0.9823747277259827
174,POS,0.9930889010429382
175,POS,0.9898247122764587
176,POS,0.9921603798866272
177,POS,0.9922524094581604
178,POS,0.992743968963623
179,POS,0.9922482967376709
180,POS,0.9918506741523743
181,POS,0.992662787437439
182,POS,0.9928440451622009
183,POS,0.9469270706176758
184,POS,0.9918786287307739
185,POS,0.9913517236709595
186,POS,0.9846569895744324
187,NEG,0.9834533333778381
188,POS,0.9920836687088013
189,POS,0.9481154680252075
190,NEU,0.6008202433586121
191,POS,0.9899925589561462
192,NEG,0.9693410992622375
193,NEG,0.975328803062439
194,NEG,0.9749770760536194
195,NEG,0.8524947762489319
196,NEG,0.9539642930030823
197,NEG,0.9754732847213745
198,NEG,0.9461587071418762
199,NEG,0.9188168048858643
200,NEG,0.9013826847076416
201,NEG,0.9770994782447815
202,POS,0.9927091598510742
203,POS,0.9927853345870972
204,NEG,0.9782958626747131
205,POS,0.9925170540809631
206,POS,0.9513189792633057
207,NEG,0.9798762798309326
208,POS,0.9862051606178284
209,POS,0.9915709495544434
210,NEG,0.9600129127502441
211,POS,0.9519367218017578
212,POS,0.9891869425773621
213,POS,0.9692845344543457
214,NEG,0.9211003184318542
215,POS,0.5032300353050232
216,NEG,0.9731999635696411
217,NEG,0.974219560623169
218,NEG,0.9688408970832825
219,NEG,0.8160240650177002
220,NEG,0.9720926284790039
221,NEG,0.906805157661438
222,NEU,0.6875687837600708
223,POS,0.992579996585846
224,NEG,0.9738903045654297
225,NEG,0.971646249294281
226,NEG,0.9738762974739075
227,NEG,0.9781407117843628
228,NEG,0.9813713431358337
229,NEG,0.9626957178115845
230,NEU,0.5100905299186707
231,NEG,0.9176532626152039
232,NEG,0.9787322878837585
233,NEU,0.5006657838821411
234,NEG,0.6603009104728699
235,POS,0.9801141619682312
236,POS,0.9874390959739685
237,NEG,0.9832895994186401
238,NEG,0.974753201007843
239,POS,0.9926643967628479
240,POS,0.9906312823295593
241,POS,0.9927785992622375
242,POS,0.9834131002426147
243,POS,0.9911562204360962
244,NEG,0.5771659016609192
245,POS,0.733359158039093
246,POS,0.9869914650917053
247,POS,0.9928492307662964
248,NEG,0.7784506678581238
249,POS,0.9907585382461548
250,NEG,0.9806743264198303
251,NEG,0.7661523818969727
252,NEG,0.9691596627235413
253,NEG,0.9359331727027893
254,POS,0.9845937490463257
255,NEU,0.7651125192642212
256,NEG,0.9627389311790466
257,POS,0.9124060273170471
258,NEG,0.9727901816368103
259,POS,0.9382479786872864
260,NEG,0.9657794833183289
261,NEG,0.9762471914291382
262,POS,0.6041881442070007
263,POS,0.9904458522796631
264,POS,0.9916136264801025
265,POS,0.9774360060691833
266,NEG,0.8877621293067932
267,POS,0.9909165501594543
268,POS,0.9892516732215881
269,POS,0.940531313419342
270,NEG,0.98158860206604
271,POS,0.9904677271842957
272,NEG,0.9771315455436707
273,NEG,0.97267085313797
274,POS,0.9849861264228821
275,POS,0.7326256036758423
276,POS,0.8054071664810181
277,POS,0.9890367388725281
278,NEU,0.9326286911964417
279,POS,0.6940690279006958
280,NEG,0.7782824039459229
281,NEG,0.9830453395843506
282,POS,0.9857006072998047
283,POS,0.8617246747016907
284,POS,0.9926953315734863
285,POS,0.9919230341911316
286,POS,0.6503893733024597
287,POS,0.9919096827507019
288,POS,0.9926849603652954
289,NEG,0.9821438193321228
290,NEG,0.9822072982788086
291,NEG,0.9727160334587097
292,POS,0.9889996647834778
293,NEG,0.89313805103302
294,POS,0.9760446548461914
295,POS,0.9916539192199707
296,POS,0.8800458908081055
297,POS,0.9928268790245056
298,POS,0.9633338451385498
299,NEU,0.4848036468029022
300,POS,0.9784241914749146
301,POS,0.9920239448547363
302,NEG,0.9621205925941467
303,POS,0.9775667786598206
304,POS,0.9690626859664917
305,POS,0.9909590482711792
306,POS,0.9905852675437927
307,POS,0.9910994172096252
308,POS,0.9904071688652039
309,POS,0.9910921454429626
310,POS,0.9876919388771057
311,POS,0.9927188158035278
312,NEG,0.9114813208580017
313,NEG,0.9243441224098206
314,NEG,0.9727511405944824
315,NEG,0.9776148200035095
316,POS,0.9923641681671143
317,NEU,0.5174373984336853
318,NEG,0.9800463914871216
319,NEG,0.9828130602836609
320,NEU,0.8293166756629944
321,NEG,0.9801909923553467
322,NEG,0.9811107516288757
323,NEG,0.9707334041595459
324,NEG,0.9831995964050293
325,NEG,0.9120156764984131
326,NEG,0.9710006713867188
327,NEU,0.9326286911964417
328,NEG,0.9792393445968628
329,NEG,0.9818680286407471
330,NEG,0.805198609828949
331,NEG,0.9746689200401306
332,NEG,0.9106045961380005
333,NEU,0.5996670126914978
334,NEU,0.551023542881012
335,NEU,0.9326286911964417
336,POS,0.5571936964988708
337,NEG,0.9817147254943848
338,POS,0.9913492202758789
339,NEG,0.9818841218948364
340,POS,0.9919226169586182
341,NEG,0.9827638864517212
342,NEU,0.792789876461029
343,NEG,0.9798887372016907
344,NEG,0.9675971865653992
345,NEG,0.9830736517906189
346,NEG,0.9799780249595642
347,NEG,0.9790453910827637
348,POS,0.9578657746315002
349,NEU,0.5791078805923462
350,NEU,0.9326286911964417
351,NEG,0.9738752841949463
352,NEU,0.9326286911964417
353,NEG,0.9562808871269226
354,POS,0.5835868716239929
355,NEG,0.7096949815750122
356,POS,0.8669707775115967
357,POS,0.710783064365387
358,NEG,0.9792070388793945
359,POS,0.9399824142456055
360,NEG,0.9525105357170105
361,NEG,0.9575308561325073
362,POS,0.7849540114402771
363,POS,0.9468294978141785
364,NEG,0.9828709363937378
365,NEG,0.9566101431846619
366,POS,0.9885297417640686
367,POS,0.9476826190948486
368,NEG,0.9791430234909058
369,NEG,0.9109640717506409
370,NEG,0.8319123387336731
371,NEG,0.9777546525001526
372,NEG,0.7065443396568298
373,NEG,0.8814189434051514
374,NEG,0.9432834982872009
375,NEG,0.7967194318771362
376,NEU,0.6877985596656799
377,NEU,0.6336312890052795
378,POS,0.8892613649368286
379,POS,0.967125654220581
380,POS,0.9671421647071838
381,NEU,0.5843260884284973
382,NEU,0.8165388107299805
383,NEU,0.49291887879371643
384,POS,0.9891360998153687
385,NEU,0.6003677248954773
386,POS,0.5058993697166443
387,NEU,0.9057399034500122
388,POS,0.9870514869689941
389,POS,0.9778488278388977
390,POS,0.9853588342666626
391,POS,0.9697117805480957
392,POS,0.8829268217086792
393,POS,0.9918673634529114
394,POS,0.9694350957870483
395,POS,0.940845251083374
396,NEG,0.9526222944259644
397,POS,0.9923175573348999
398,NEG,0.9819872975349426
399,NEU,0.8407143354415894
400,NEG,0.9463751912117004
401,POS,0.9913459420204163
402,NEG,0.972602128982544
403,POS,0.9618593454360962
404,NEU,0.6092144846916199
405,POS,0.9912225008010864
406,POS,0.9840127229690552
407,POS,0.8674395680427551
408,POS,0.522027313709259
409,POS,0.6106747388839722
410,NEG,0.95997554063797
411,NEG,0.9536555409431458
412,NEG,0.9809116125106812
413,NEG,0.9816576242446899
414,NEG,0.9345241189002991
415,NEG,0.9083534479141235
416,POS,0.9819491505622864
417,POS,0.973089873790741
418,POS,0.4895693361759186
419,POS,0.9192711114883423
420,NEG,0.721576988697052
421,POS,0.9908398985862732
422,POS,0.9874500036239624
423,NEG,0.9830742478370667
424,POS,0.9922153353691101
425,POS,0.9730067253112793
426,POS,0.9881510734558105
427,POS,0.8355737924575806
428,POS,0.951393187046051
429,NEG,0.7731141448020935
430,POS,0.9298614263534546
431,POS,0.980726420879364
432,POS,0.964464008808136
433,POS,0.984917938709259
434,POS,0.9721912741661072
435,NEG,0.9820924997329712
436,NEG,0.9796739220619202
437,NEG,0.5567285418510437
438,NEG,0.9719040393829346
439,POS,0.9676809906959534
440,POS,0.9840041995048523
441,POS,0.9741255044937134
442,POS,0.9817595481872559
443,POS,0.9903746247291565
444,POS,0.9882340431213379
445,NEG,0.8234034776687622
446,NEU,0.5244791507720947
447,NEG,0.9566842317581177
448,POS,0.9886411428451538
449,POS,0.9925073981285095
450,POS,0.9704756140708923
451,POS,0.9886781573295593
452,POS,0.9725363254547119
453,POS,0.963722288608551
454,POS,0.9879927635192871
455,POS,0.8084883689880371
456,NEG,0.9798603653907776
457,NEG,0.9398424625396729
458,NEG,0.9442678093910217
459,POS,0.8808464407920837
460,NEG,0.9547314047813416
461,NEG,0.9612702131271362
462,POS,0.9555582404136658
463,POS,0.9873349666595459
464,NEG,0.9021674990653992
465,NEG,0.7855163216590881
466,NEU,0.9326286911964417
467,NEG,0.9836021661758423
468,NEG,0.982519268989563
469,NEG,0.9767970442771912
470,NEG,0.9777442812919617
471,POS,0.9733057618141174
472,POS,0.9911778569221497
473,NEG,0.981743335723877
474,POS,0.9888446927070618
475,NEG,0.9637197256088257
476,POS,0.9607623219490051
477,POS,0.9816496968269348
478,POS,0.9697567224502563
479,POS,0.992024302482605
480,NEG,0.9579960107803345
481,NEG,0.9820442199707031
482,NEU,0.9326286911964417
483,NEG,0.9624066948890686
484,NEG,0.9725832939147949
485,NEU,0.4630797803401947
486,NEG,0.9685475826263428
487,NEU,0.9326286911964417
488,NEG,0.9786148071289062
489,NEG,0.9598777890205383
490,POS,0.9886426329612732
491,POS,0.9885263442993164
492,NEG,0.8034132719039917
493,POS,0.9669312238693237
494,NEU,0.5025283694267273
495,NEU,0.9326286911964417
496,NEG,0.9807925820350647
497,NEG,0.9696817398071289
498,POS,0.9875683188438416
499,NEU,0.7613358497619629
500,POS,0.7832223176956177
501,POS,0.9786321520805359
502,POS,0.9903002977371216
503,POS,0.9685099124908447
504,POS,0.9885368347167969
505,POS,0.8434756398200989
506,NEU,0.9326286911964417
507,NEG,0.9819486737251282
508,POS,0.992716372013092
509,POS,0.9839651584625244
510,POS,0.9924976229667664
511,POS,0.982306182384491
512,POS,0.9929419755935669
513,POS,0.9917883276939392
514,POS,0.992708146572113
515,POS,0.9925600290298462
516,POS,0.9911283254623413
517,NEG,0.9720560908317566
518,NEG,0.9817758202552795
519,NEU,0.5121509432792664
520,POS,0.981905460357666
521,POS,0.8072615265846252
522,NEG,0.9829195737838745
523,NEG,0.963220477104187
524,NEG,0.9782959818840027
525,POS,0.9925363063812256
526,POS,0.928977906703949
527,NEG,0.9697624444961548
528,POS,0.9602287411689758
529,NEG,0.9587347507476807
530,NEG,0.47506260871887207
531,NEG,0.5141542553901672
532,NEG,0.5989516973495483
533,NEG,0.9830910563468933
534,POS,0.819871187210083
535,NEG,0.97742760181427
536,POS,0.9672307968139648
537,NEU,0.5182299017906189
538,NEG,0.9275768399238586
539,NEU,0.637261688709259
540,NEG,0.9739903807640076
541,NEG,0.9317599534988403
542,POS,0.6591327786445618
543,NEG,0.8467117547988892
544,NEG,0.9733551144599915
545,NEG,0.9782763123512268
546,NEU,0.5858795046806335
547,POS,0.9877469539642334
548,NEU,0.9326286911964417
549,NEG,0.9521386623382568
550,NEU,0.9326286911964417
551,NEG,0.9755938053131104
552,NEU,0.5187697410583496
553,NEG,0.9815871119499207
554,NEG,0.9807672500610352
555,NEG,0.9554404020309448
556,NEG,0.8344528675079346
557,NEU,0.7319079637527466
558,POS,0.9890050292015076
559,NEU,0.5699412226676941
560,NEG,0.4138309359550476
561,NEG,0.9680472016334534
562,NEU,0.8330820202827454
563,NEU,0.8827950358390808
564,POS,0.9741392135620117
565,NEU,0.9390230178833008
566,POS,0.9842243194580078
567,NEG,0.5431817173957825
568,NEU,0.9326286911964417
569,NEU,0.852246105670929
570,POS,0.497476726770401
571,NEG,0.9830621480941772
572,NEG,0.9486658573150635
573,NEG,0.3793446719646454
574,NEG,0.9825628995895386
575,NEG,0.9796891808509827
576,NEG,0.9751113653182983
577,NEU,0.561995804309845
578,POS,0.9578863382339478
579,NEG,0.971436083316803
580,POS,0.7257543206214905
581,NEG,0.9823519587516785
582,NEG,0.982304573059082
583,NEG,0.9784783124923706
584,NEU,0.9326286911964417
585,POS,0.9830213785171509
586,NEG,0.7659785747528076
587,NEG,0.983325719833374
588,NEG,0.946412980556488
589,NEG,0.9826136231422424
590,POS,0.9724959135055542
591,NEG,0.9772107601165771
592,POS,0.9881590008735657
593,NEG,0.9016680121421814
594,NEG,0.9805757403373718
595,POS,0.9825906157493591
596,NEG,0.9807513952255249
597,NEG,0.39240869879722595
598,NEG,0.9820420145988464
599,NEG,0.9668363928794861
600,NEU,0.8761739730834961
601,POS,0.9921660423278809
602,NEG,0.8179941773414612
603,NEG,0.9805597066879272
604,POS,0.9514949917793274
605,POS,0.9917839765548706
606,POS,0.991813063621521
607,NEG,0.9509045481681824
608,NEG,0.9823379516601562
609,NEG,0.9737592935562134
610,NEG,0.5415656566619873
611,NEG,0.9834381937980652
612,POS,0.9244546890258789
613,NEG,0.9804926514625549
614,NEG,0.9832344055175781
615,POS,0.9922171831130981
616,NEG,0.9777467846870422
617,NEG,0.9281420111656189
618,NEG,0.9610687494277954
619,NEG,0.9829733371734619
620,NEG,0.936420738697052
621,NEG,0.9748197793960571
622,NEG,0.6814895272254944
623,NEG,0.983518123626709
624,POS,0.8303422927856445
625,POS,0.9432148933410645
626,NEG,0.9836628437042236
627,NEG,0.9552099704742432
628,POS,0.96087247133255
629,POS,0.9926851987838745
630,POS,0.988232433795929
631,POS,0.9929001331329346
632,POS,0.9920467138290405
633,POS,0.98842453956604
634,POS,0.9901037216186523
635,POS,0.9911386370658875
636,POS,0.979009211063385
637,NEU,0.9326286911964417
638,POS,0.9919624924659729
639,POS,0.9843001961708069
640,POS,0.9925002455711365
641,POS,0.9922749400138855
642,POS,0.9926418662071228
643,POS,0.9904720783233643
644,POS,0.992063581943512
645,POS,0.9378853440284729
646,NEU,0.6925110816955566
647,POS,0.9802727103233337
648,NEG,0.7289918065071106
649,NEG,0.779811441898346
650,POS,0.5045162439346313
651,NEG,0.9670734405517578
652,POS,0.9873853921890259
653,NEG,0.9642816185951233
654,POS,0.9906023740768433
655,POS,0.9776033163070679
656,NEG,0.9606282114982605
657,POS,0.9886226058006287
658,POS,0.9925315976142883
659,POS,0.9724946022033691
660,POS,0.9925682544708252
661,POS,0.9897440075874329
662,POS,0.9925434589385986
663,POS,0.8220493793487549
664,POS,0.9895304441452026
665,NEG,0.9640668630599976
666,NEG,0.9691430926322937
667,POS,0.9913819432258606
668,POS,0.9921286106109619
669,NEG,0.9826535582542419
670,POS,0.9674162864685059
671,POS,0.9801503419876099
672,POS,0.8834112286567688
673,POS,0.8651564717292786
674,POS,0.9808016419410706
675,POS,0.9923862218856812
676,POS,0.9927542805671692
677,NEU,0.5526089072227478
678,NEU,0.650124192237854
679,POS,0.990494966506958
680,POS,0.9922245740890503
681,POS,0.9920571446418762
682,POS,0.9921082854270935
683,POS,0.9921717643737793
684,POS,0.9911303520202637
685,POS,0.9924887418746948
686,POS,0.8921099305152893
687,POS,0.9771913290023804
688,NEG,0.5616005063056946
689,NEG,0.9760618209838867
690,POS,0.9700385332107544
691,NEG,0.9762518405914307
692,POS,0.9879989624023438
693,NEG,0.9815860390663147
694,POS,0.9909219145774841
695,POS,0.9917169213294983
696,POS,0.9928575754165649
697,POS,0.9928162097930908
698,NEU,0.5308611392974854
699,POS,0.9917791485786438
700,POS,0.9926081895828247
701,POS,0.9930368065834045
702,POS,0.9924647808074951
703,POS,0.9919114708900452
704,POS,0.9913490414619446
705,NEG,0.8872334957122803
706,POS,0.9919871091842651
707,POS,0.9413871765136719
708,POS,0.9826297760009766
709,POS,0.9740856885910034
710,POS,0.972184419631958
711,POS,0.9910246133804321
712,POS,0.5456422567367554
713,POS,0.9858770370483398
714,POS,0.9728870987892151
715,POS,0.9924752116203308
716,NEU,0.9326286911964417
717,POS,0.9551302194595337
718,NEU,0.9326286911964417
719,POS,0.8636921048164368
720,POS,0.9916994571685791
721,NEG,0.49181777238845825
722,POS,0.9919403195381165
723,POS,0.9928192496299744
724,POS,0.9924556016921997
725,POS,0.6230394840240479
726,POS,0.8367100954055786
727,POS,0.9891390204429626
728,POS,0.9921765923500061
729,POS,0.38246282935142517
730,NEG,0.9790722727775574
731,POS,0.6703581213951111
732,NEG,0.9835000038146973
733,NEU,0.7046958208084106
734,POS,0.6255584955215454
735,NEU,0.9326286911964417
736,POS,0.5880915522575378
737,NEG,0.9732885956764221
738,POS,0.992816686630249
739,POS,0.6602808237075806
740,NEG,0.9770230054855347
741,NEG,0.9405046105384827
742,NEG,0.9093616008758545
743,POS,0.991782546043396
744,POS,0.9857683777809143
745,NEG,0.9744523167610168
746,NEG,0.9519185423851013
747,POS,0.9484862685203552
748,POS,0.9876898527145386
749,NEG,0.9279708862304688
750,POS,0.9769275188446045
751,POS,0.9927534461021423
752,POS,0.9662656188011169
753,POS,0.7366712093353271
754,NEG,0.9762124419212341
755,NEG,0.9788150191307068
756,NEG,0.9466103315353394
757,NEG,0.9816644191741943
758,POS,0.9926576018333435
759,POS,0.992711067199707
760,POS,0.9922886490821838
761,POS,0.9927487969398499
762,POS,0.9744337797164917
763,POS,0.9836454391479492
764,POS,0.992750883102417
765,POS,0.991511881351471
766,POS,0.984815239906311
767,POS,0.9827377200126648
768,POS,0.9908937215805054
769,NEU,0.8551170229911804
770,POS,0.9676036834716797
771,POS,0.9924025535583496
772,POS,0.9899879097938538
773,POS,0.9896876215934753
774,POS,0.9760025143623352
775,NEU,0.4886084794998169
776,POS,0.992272138595581
777,POS,0.9850260615348816
778,POS,0.9924408197402954
779,POS,0.9829845428466797
780,POS,0.9884478449821472
781,POS,0.987717866897583
782,POS,0.9888371229171753
783,POS,0.9927923679351807
784,POS,0.9872320890426636
785,POS,0.9910119771957397
786,POS,0.9925054907798767
787,NEG,0.9822433590888977
788,NEU,0.47886884212493896
789,POS,0.4595838785171509
790,POS,0.9381144046783447
791,POS,0.9910844564437866
792,NEG,0.9789721965789795
793,POS,0.9921923279762268
794,POS,0.9929943680763245
795,POS,0.9879372715950012
796,POS,0.9899817109107971
797,POS,0.9831883311271667
798,POS,0.9919202327728271
799,POS,0.9406753778457642
800,POS,0.9925619959831238
801,POS,0.989844799041748
802,NEG,0.9793599843978882
803,POS,0.9773223400115967
804,POS,0.9862217307090759
805,POS,0.9743396043777466
806,POS,0.9912692308425903
807,NEG,0.8515001535415649
808,POS,0.5830485820770264
809,POS,0.9709770679473877
810,POS,0.8080661296844482
811,POS,0.6072583794593811
812,POS,0.9838383197784424
813,POS,0.9927865862846375
814,NEG,0.982955813407898
815,POS,0.9127892255783081
816,POS,0.9897799491882324
817,NEG,0.9818848967552185
818,NEG,0.9627962708473206
819,POS,0.9893481731414795
820,NEG,0.9510278701782227
821,NEG,0.8770250082015991
822,POS,0.8159617185592651
823,NEG,0.9815574884414673
824,POS,0.9548024535179138
825,NEG,0.9623423218727112
826,NEG,0.933020293712616
827,POS,0.992828905582428
828,POS,0.9929471015930176
829,POS,0.9812653660774231
830,POS,0.9921510219573975
831,POS,0.9916099905967712
832,POS,0.9862593412399292
833,POS,0.9894608855247498
834,POS,0.992523729801178
835,POS,0.9869074821472168
836,POS,0.9864726066589355
837,NEU,0.549668550491333
838,POS,0.9926174283027649
839,POS,0.9922783374786377
840,POS,0.9882714152336121
841,NEG,0.5291978120803833
842,POS,0.9923944473266602
843,NEG,0.6132000684738159
844,NEG,0.4364265501499176
845,POS,0.9793872833251953
846,NEG,0.932594358921051
847,NEG,0.9323804378509521
848,POS,0.8593371510505676
849,POS,0.9803034067153931
850,NEU,0.5896388292312622
851,POS,0.9872015714645386
852,POS,0.9800206422805786
853,POS,0.992416501045227
854,POS,0.9865632057189941
855,POS,0.9922319650650024
856,POS,0.9910847544670105
857,POS,0.9929144382476807
858,POS,0.9900932908058167
859,POS,0.9900570511817932
860,POS,0.9925956130027771
861,POS,0.9927979111671448
862,POS,0.9857792854309082
863,POS,0.9927499294281006
864,POS,0.9924754500389099
865,POS,0.9905894994735718
866,POS,0.9925910234451294
867,POS,0.6426225900650024
868,NEG,0.971042811870575
869,NEG,0.875015377998352
870,POS,0.965364396572113
871,POS,0.9925375580787659
872,POS,0.9928562641143799
873,POS,0.9920433163642883
874,NEG,0.9558383226394653
875,POS,0.962955117225647
876,POS,0.9915299415588379
877,POS,0.9899202585220337
878,POS,0.9568818211555481
879,NEG,0.9614111185073853
880,POS,0.9923648834228516
881,POS,0.9913209080696106
882,POS,0.9844501614570618
883,POS,0.8045124411582947
884,POS,0.6121559143066406
885,NEU,0.5074915885925293
886,POS,0.9926456212997437
887,POS,0.9927733540534973
888,POS,0.9926228523254395
889,NEU,0.9326286911964417
890,POS,0.9928243160247803
891,POS,0.9920462369918823
892,POS,0.9927243590354919
893,POS,0.9879620671272278
894,POS,0.9922440648078918
895,POS,0.8122942447662354
896,POS,0.92653489112854
897,POS,0.9920964241027832
898,NEU,0.9326286911964417
899,POS,0.9438479542732239
900,NEG,0.9815898537635803
901,POS,0.9927266836166382
902,POS,0.9926988482475281
903,POS,0.9528314471244812
904,NEG,0.9079975485801697
905,NEG,0.9819985628128052
906,POS,0.9227077960968018
907,NEG,0.9651036858558655
908,NEG,0.9791530966758728
909,NEG,0.971351146697998
910,NEG,0.9610007405281067
911,NEG,0.9744073748588562
912,POS,0.9917148947715759
913,POS,0.9890691637992859
914,NEU,0.5712808966636658
915,POS,0.991202712059021
916,POS,0.9226342439651489
917,NEG,0.97118079662323
918,NEU,0.6211966872215271
919,POS,0.9922258853912354
920,NEG,0.9576033353805542
921,NEG,0.9574012160301208
922,POS,0.9822860360145569
923,POS,0.992439866065979
924,POS,0.9927310347557068
925,POS,0.9863165020942688
926,POS,0.9886481165885925
927,POS,0.9869565963745117
928,POS,0.9921897053718567
929,POS,0.9907622933387756
930,POS,0.9928979873657227
931,POS,0.9922235608100891
932,POS,0.9068089127540588
933,POS,0.9927660226821899
934,POS,0.9879422783851624
935,POS,0.9727931022644043
936,POS,0.9922884106636047
937,POS,0.9927182197570801
938,POS,0.9446093440055847
939,POS,0.9896150827407837
940,POS,0.8567171692848206
941,POS,0.9110420942306519
942,POS,0.9904704093933105
943,POS,0.7388430237770081
944,POS,0.9828343391418457
945,POS,0.9922475814819336
946,POS,0.9817430973052979
947,POS,0.9653990268707275
948,NEU,0.9326286911964417
949,POS,0.9924835562705994
950,POS,0.9928814172744751
951,POS,0.9914132356643677
952,POS,0.9843867421150208
953,POS,0.9927830696105957
954,POS,0.9897578954696655
955,POS,0.9912051558494568
956,POS,0.9856415390968323
957,POS,0.9926273226737976
958,POS,0.9880163073539734
959,NEG,0.6431310176849365
960,POS,0.9925036430358887
961,POS,0.9716942310333252
962,POS,0.9860351085662842
963,POS,0.9899207353591919
964,POS,0.9895574450492859
965,POS,0.9928763508796692
966,POS,0.960785984992981
967,POS,0.9814077019691467
968,POS,0.9929335117340088
969,NEG,0.9736498594284058
970,POS,0.9903944134712219
971,POS,0.9922258853912354
972,POS,0.9913135170936584
973,POS,0.992084801197052
974,POS,0.9700556993484497
975,POS,0.9885241389274597
